date,value
2020-04-12,0.00041225515000000004
2020-04-13,0.00042231484000000003
2020-04-14,0.00025855264
2020-04-15,0.00032948823900000003
2020-04-16,0.00034727194
2020-04-17,0.00046204547000000003
2020-04-18,0.000262784127
2020-04-19,0.00025499824000000006
2020-04-20,0.000456471738
2020-04-21,0.000369846523
2020-04-22,0.00041927030999999997
2020-04-23,0.000539977812
2020-04-24,0.0006673339149999999
2020-04-25,0.00020684814800000001
2020-04-26,6.078874e-05
2020-04-27,0.000436028791
2020-04-28,0.00051286747
2020-04-29,0.0004906285800000001
2020-04-30,0.000363881165
2020-05-01,2.2071100000000003e-05
2020-05-02,0.000413242892
2020-05-03,0.00033002889
2020-05-04,0.000386853359
2020-05-05,0.00047934436899999997
2020-05-06,0.000213347852
2020-05-07,0.00024199298
2020-05-08,0.000354019926
2020-05-09,0.00044170828
2020-05-10,0.00011592933
2020-05-11,0.0004853592
2020-05-12,0.00051545835
2020-05-13,0.0005129728329999999
2020-05-14,0.00029427513999999997
2020-05-15,0.0006308155920000001
2020-05-16,0.00058095098
2020-05-17,0.00027664679
2020-05-18,0.00041605786
2020-05-19,0.00021526171999999998
2020-05-20,0.000269569352
2020-05-21,0.00035439916
2020-05-22,0.00030740480000000006
2020-05-23,0.000162103259
2020-05-24,0.00014517098
2020-05-25,0.000125603824
2020-05-26,0.000319434626
2020-05-27,0.000393968152
2020-05-28,0.000329407525
2020-05-29,0.00029626973
2020-05-30,0.00067406347
2020-05-31,0.00049543766
2020-06-01,0.00023706558
2020-06-02,0.0003668265
2020-06-03,0.00058000657
2020-06-04,0.000609614809
2020-06-05,0.002340668137
2020-06-06,5.454387400000001e-05
2020-06-07,8.2629997e-05
2020-06-08,0.000171430184
2020-06-09,0.0003462903
2020-06-10,0.000371182302
2020-06-11,0.000375706206
2020-06-12,0.00025725386
2020-06-13,0.00065208502
2020-06-14,0.00025507291999999997
2020-06-15,0.00045005914199999997
2020-06-16,0.00030536048
2020-06-17,0.00022623506999999997
2020-06-18,0.00030097353500000004
2020-06-19,0.00037310841
2020-06-20,0.000255563772
2020-06-21,0.00015209303
2020-06-22,0.00025341397
2020-06-23,0.00030946146000000003
2020-06-24,0.00035620088
2020-06-25,0.00048377436200000004
2020-06-26,0.00058923377
2020-06-27,0.00023719618
2020-06-28,0.00035148477
2020-06-29,0.00036071209
2020-06-30,0.00053538579
2020-07-01,0.00039562697
2020-07-02,0.00024185002
2020-07-03,0.00037437622000000004
2020-07-04,0.000594696692
2020-07-05,0.00081722755
2020-07-06,0.000269289971
2020-07-07,0.00024460276
2020-07-08,0.00032823313999999997
2020-07-09,0.00016566991
2020-07-10,0.00079549786
2020-07-11,0.000720169626
2020-07-12,0.000196228882
2020-07-13,0.000221450453
2020-07-14,0.00037114503
2020-07-15,0.00123855467
2020-07-16,0.0002979787
2020-07-17,0.00017638855
2020-07-18,0.0006281627039999999
2020-07-19,0.000614983963
2020-07-20,0.000391606881
2020-07-21,0.00015936915999999998
2020-07-22,0.00035746866
2020-07-23,0.000499047876
2020-07-24,0.000567231551
2020-07-25,0.00021659769000000002
2020-07-26,0.000166887885
2020-07-27,0.00021688349
2020-07-28,0.000682700862
2020-07-29,0.000686496972
2020-07-30,0.00056449708
2020-07-31,0.000683738507
2020-08-01,0.00039826775
2020-08-02,0.000310617316
2020-08-03,0.00050519938
2020-08-04,0.00023836434000000002
2020-08-05,0.00136363594
2020-08-06,0.00046393453
2020-08-07,0.00031298385
2020-08-08,0.00060018866
2020-08-09,0.00042221536999999997
2020-08-10,0.00058310104
2020-08-11,0.000498985962
2020-08-12,0.00025089099
2020-08-13,0.000343431849
2020-08-14,0.00110285861
2020-08-15,0.00018838114
2020-08-16,0.00048242034100000005
2020-08-17,0.000661947051
2020-08-18,0.00039768373000000003
2020-08-19,0.000386996312
2020-08-20,0.000592204159
2020-08-21,0.00021985961999999997
2020-08-22,1.7006929e-05
2020-08-23,9.269606999999999e-05
2020-08-24,0.00056492562
2020-08-25,0.00041898433999999995
2020-08-26,0.00048712411500000005
2020-08-27,0.000488733411
2020-08-28,0.000558898472
2020-08-29,0.00228099742
2020-08-30,0.00051941014
2020-08-31,0.00036651578
2020-09-01,0.00085041434
2020-09-02,0.00055419465
2020-09-03,0.00046714064
2020-09-04,0.00032452964
2020-09-05,0.00029682267
2020-09-06,0.00032179577999999996
2020-09-07,0.00021693917
2020-09-08,0.0006036495419999999
2020-09-09,0.00012113631899999999
2020-09-10,0.0006074650699999999
2020-09-11,0.00065122154
2020-09-12,0.00026677333
2020-09-13,8.036811000000001e-05
2020-09-14,0.00074644062
2020-09-15,0.00095960203
2020-09-16,0.00048585642
2020-09-17,0.00111169552
2020-09-18,0.00021329802
2020-09-19,0.00012283892000000002
2020-09-20,9.124217000000002e-05
2020-09-21,9.453543999999999e-05
2020-09-22,0.000183888614
2020-09-23,0.0001863367
2020-09-24,0.00025854027000000003
2020-09-25,0.000519317082
2020-09-26,6.881063e-05
2020-09-27,0.00024406216
2020-09-28,0.00146893922
2020-09-29,0.00080141378
2020-09-30,0.00030395629800000003
2020-10-01,0.00018805792
2020-10-02,0.0010529439860000002
2020-10-03,0.0006908591320000001
2020-10-04,0.00124985028
2020-10-05,0.0013157912300000001
2020-10-06,0.00193679566
2020-10-07,0.00114016629
2020-10-08,0.0002970775
2020-10-09,0.00018407495
2020-10-10,0.000428858237
2020-10-11,0.0005247421800000001
2020-10-12,0.00012238524
2020-10-13,0.00031560056999999997
2020-10-14,0.00015825078200000002
2020-10-15,0.00040899291999999996
2020-10-16,0.00042962215000000005
2020-10-17,0.0005954166899999999
2020-10-18,0.00043433256000000004
2020-10-19,0.0005844120969999999
2020-10-20,0.0010643529300000002
2020-10-21,0.00067214393
2020-10-22,0.00032377789
2020-10-23,0.00041815149
2020-10-24,1.552807e-05
2020-10-25,0.00014174095
2020-10-26,0.0009857377
2020-10-27,0.00018956802
2020-10-28,0.00037192811
2020-10-29,0.0012870025219999998
2020-10-30,0.00088104799
2020-10-31,0.00018417448
2020-11-01,0.00017655637
2020-11-02,0.00067950639
2020-11-03,0.0010666958060000001
2020-11-04,0.00052536295
2020-11-05,0.00059413634
2020-11-06,0.000369697275
2020-11-07,0.00011262363
2020-11-08,0.00014054178
2020-11-09,0.00048719233
2020-11-10,0.00036872791999999996
2020-11-11,0.00041510656700000006
2020-11-12,0.0007552022900000001
2020-11-13,6.068308e-05
2020-11-14,0.000170050728
2020-11-15,0.00044918719000000003
2020-11-16,0.000642112472
2020-11-17,0.000487857267
2020-11-18,0.00037174158
2020-11-19,0.00082278252
2020-11-20,0.00047134111
2020-11-21,0.00066202118
2020-11-22,0.0005525045
2020-11-23,0.000308324522
2020-11-24,0.000299544412
2020-11-25,0.0005366533
2020-11-26,0.00039270688
2020-11-27,0.00018831893
2020-11-28,0.00035026741
2020-11-29,0.001112161765
2020-11-30,0.0002928958
2020-12-01,0.00030854196
2020-12-02,0.000384653636
2020-12-03,0.000267966333
2020-12-04,0.00027203633999999997
2020-12-05,0.00030696973
2020-12-06,0.00138061803
2020-12-07,0.00071178708
2020-12-08,0.0012016195699999998
2020-12-09,0.0016689418600000002
2020-12-10,0.00062495688
2020-12-11,0.000166806997
2020-12-12,0.0016212070149999999
2020-12-13,0.00077808015
2020-12-14,0.00126592189
2020-12-15,0.0009489832300000001
2020-12-16,0.00028072305999999995
2020-12-17,0.00031671285
2020-12-18,0.0004948664899999999
2020-12-19,0.000981800737
2020-12-20,0.0007063190000000001
2020-12-21,5.0660399999999994e-05
2020-12-22,0.000865296062
2020-12-23,0.0017852678749999999
2020-12-24,0.00026659302
2020-12-25,0.000188287911
2020-12-26,0.00048448364000000006
2020-12-27,0.000598945464
2020-12-28,0.00050789684
2020-12-29,0.00011561847
2020-12-30,0.00039521071000000004
2020-12-31,0.00088858487
2021-01-01,0.0004476978
2021-01-02,0.0006398941700000001
2021-01-03,0.00024608762
2021-01-04,0.00049914746
2021-01-05,0.000553219167
2021-01-06,0.0005144145399999999
2021-01-07,0.00035668566699999997
2021-01-08,0.00062540389
2021-01-09,0.000747540529
2021-01-10,0.00099892792
2021-01-11,0.00022652088
2021-01-12,0.00048488088000000004
2021-01-13,0.00108592161
2021-01-14,0.00054975803
2021-01-15,0.00062837387
2021-01-16,7.92222e-05
2021-01-17,0.000733236556
2021-01-18,0.00043665615
2021-01-19,0.00037507181
2021-01-20,0.00050650456
2021-01-21,0.0003935266
2021-01-22,0.00043915409
2021-01-23,0.0006377503959999999
2021-01-24,0.00123349105
2021-01-25,0.00231098931
2021-01-26,0.00233318651
2021-01-27,0.00020474803
2021-01-28,0.00040987482999999995
2021-01-29,0.000547005181
2021-01-30,0.00038276466
2021-01-31,0.00057774494
2021-02-01,0.00116715865
2021-02-02,0.000274360276
2021-02-03,0.00039884588999999996
2021-02-04,0.00024585788
2021-02-05,0.000723264121
2021-02-06,0.00129940539
2021-02-07,0.00024075022
2021-02-08,0.00043824679
2021-02-09,0.00051800599
2021-02-10,0.0006842726409999999
2021-02-11,0.00037425832999999996
2021-02-12,0.00035313197
2021-02-13,0.00057196607
2021-02-14,0.000222189916
2021-02-15,0.00016102827999999998
2021-02-16,0.00029121805
2021-02-17,0.00065252097
2021-02-18,0.000480854449
2021-02-19,0.00037883751500000003
2021-02-20,0.00070433066
2021-02-21,0.000230522517
2021-02-22,0.00038057746
2021-02-23,0.00044273294999999993
2021-02-24,0.00021433589
2021-02-25,0.00020014375
2021-02-26,0.00017853851
2021-02-27,0.00104291539
2021-02-28,0.00038409439
2021-03-01,0.00041013615
2021-03-02,0.00062914517
2021-03-03,0.000517825775
2021-03-04,0.00025267444
2021-03-05,0.00026654342
2021-03-06,5.727178e-05
2021-03-07,0.00010223421000000001
2021-03-08,0.0005456381700000001
2021-03-09,0.0005394869100000001
2021-03-10,0.0013006730499999998
2021-03-11,0.00023546223
2021-03-12,0.00025769500700000003
2021-03-13,0.00014480439000000002
2021-03-14,0.00044837509200000005
2021-03-15,0.00055578527
2021-03-16,0.00014763781
2021-03-17,0.0003493037
2021-03-18,0.00057851988
2021-03-19,0.00023846979199999998
2021-03-20,0.000310337719
2021-03-21,0.00045239554
2021-03-22,7.143900999999999e-05
2021-03-23,0.00015605742
2021-03-24,0.000200093832
2021-03-25,0.00019114616000000001
2021-03-26,0.000582485902
2021-03-27,0.000344015592
2021-03-28,0.00027368299000000003
2021-03-29,6.321824e-05
2021-03-30,0.00035253492899999997
2021-03-31,0.00044805214
2021-04-01,0.00068250798
2021-04-02,0.00041456984600000003
2021-04-03,0.0020245193509999997
2021-04-04,0.00082453474
2021-04-05,0.000440663894
2021-04-06,0.00104046694
2021-04-07,0.00141295422
2021-04-08,0.00099862361
2021-04-09,0.00021331676
2021-04-10,0.0005014146700000001
2021-04-11,0.0020057235179999997
2021-04-12,0.0011706567219999999
2021-04-13,0.000548509296
2021-04-14,0.0002348099
2021-04-15,0.00061686051
2021-04-16,0.00029912176
2021-04-17,0.000326667103
2021-04-18,0.00054995689
2021-04-19,0.00045649048
2021-04-20,0.00046875622999999997
2021-04-21,0.0001846219
2021-04-22,0.00030312362
2021-04-23,0.00049360487
2021-04-24,0.00065070594
2021-04-25,0.00016374377
2021-04-26,0.000458981661
2021-04-27,0.000872069339
2021-04-28,0.000351130624
2021-04-29,0.00046282837900000004
2021-04-30,0.0013029402500000001
2021-05-01,0.00315810627
2021-05-02,0.00217548993
2021-05-03,0.00144736496
2021-05-04,2.957727e-05
2021-05-05,0.00010039497999999999
2021-05-06,0.00154336781
2021-05-07,0.000614650257
2021-05-08,0.00063279849
2021-05-09,0.00180664526
2021-05-10,0.0011079613800000002
2021-05-11,5.4873279999999994e-05
2021-05-12,9.840042000000001e-05
2021-05-13,6.802775e-05
2021-05-14,8.0703659e-05
2021-05-15,0.00035009305
2021-05-16,1.8566579999999998e-05
2021-05-17,5.31769e-05
2021-05-18,3.9829914e-05
2021-05-19,0.00014167881999999998
2021-05-20,0.00025417811
2021-05-21,3.8891659999999996e-05
2021-05-22,0.00010454566
2021-05-23,0.00227531284
2021-05-24,5.277311e-05
2021-05-25,3.258471e-05
2021-05-26,0.00017769345
2021-05-27,3.1901200000000006e-05
2021-05-28,7.376301999999999e-05
2021-05-29,0.00122378407
2021-05-30,2.8955907e-05
2021-05-31,6.855583e-05
2021-06-01,4.360784e-05
2021-06-02,0.000366053216
2021-06-03,7.401145000000001e-05
2021-06-04,6.144113999999999e-05
2021-06-05,0.00115062945
2021-06-06,4.76654e-05
2021-06-07,5.834672e-05
2021-06-08,5.295338e-05
2021-06-09,0.00038187423000000004
2021-06-10,1.429155e-05
2021-06-11,0.000507490561
2021-06-12,0.0015593774819999998
2021-06-13,5.870719e-05
2021-06-14,5.048639e-05
2021-06-15,0.00132126691
2021-06-16,2.6513907e-05
2021-06-17,7.993319e-05
2021-06-18,9.7331572e-05
2021-06-19,6.984830000000001e-05
2021-06-20,0.00015870447599999999
2021-06-21,0.00033685165
2021-06-22,7.956033e-05
2021-06-23,0.0001040424
2021-06-24,4.8665800000000004e-05
2021-06-25,0.00049858819
2021-06-26,1.714984e-05
2021-06-27,8.877527000000001e-05
2021-06-28,0.0001057387
2021-06-29,4.0674982e-05
2021-06-30,7.5987397e-05
2021-07-01,0.00014254878000000002
2021-07-02,6.236075e-05
2021-07-03,8.172273e-05
2021-07-04,1.09548e-05
2021-07-05,0.00010368819
2021-07-06,2.00144e-05
2021-07-07,2.430183e-05
2021-07-08,1.4844559999999999e-05
2021-07-09,0.00063248194
2021-07-10,0.00012652975999999998
2021-07-11,0.00015275785
2021-07-12,6.589019000000001e-05
2021-07-13,9.819527e-05
2021-07-14,4.410493e-05
2021-07-15,0.00017141142
2021-07-16,0.00038707675
2021-07-17,0.000219238612
2021-07-18,0.00080624141
2021-07-19,2.174181e-05
2021-07-20,0.00015689624700000003
2021-07-21,0.00010869649000000001
2021-07-22,0.00013240806
2021-07-23,5.2741959999999995e-05
2021-07-24,0.000161742995
2021-07-25,9.543646e-05
2021-07-26,4.974087e-05
2021-07-27,0.00043711563
2021-07-28,7.8709e-05
2021-07-29,9.289502e-05
2021-07-30,1.1333803999999999e-05
2021-07-31,5.871964e-05
2021-08-01,0.00011349343
2021-08-02,5.967654e-05
2021-08-03,9.272096e-05
2021-08-04,6.962467999999999e-05
2021-08-05,5.6780879999999996e-05
2021-08-06,6.224896e-05
2021-08-07,0.00050697083
2021-08-08,1.0016500000000001e-05
2021-08-09,0.00012998462
2021-08-10,4.0246150000000004e-05
2021-08-11,0.00011888688
2021-08-12,0.00204092535
2021-08-13,0.0016048026
2021-08-14,0.00061555507
2021-08-15,3.1913570000000004e-05
2021-08-16,1.5838749999999998e-05
2021-08-17,0.00016408528
2021-08-18,8.716594e-05
2021-08-19,0.00116783719
2021-08-20,7.386863e-05
2021-08-21,2.8247531999999998e-05
2021-08-22,7.219711e-05
2021-08-23,5.65894e-05
2021-08-24,0.00094253366
2021-08-25,2.6091410000000003e-05
2021-08-26,1.548457e-05
2021-08-27,3.934529e-05
2021-08-28,2.596711e-05
2021-08-29,1.2999099999999999e-05
2021-08-30,4.6261099999999997e-05
2021-08-31,1.498747e-05
2021-09-01,6.288282e-05
2021-09-02,3.4933505e-05
2021-09-04,0.00014226922
2021-09-05,0.00016578796000000002
2021-09-06,0.00012099963
2021-09-07,4.22035e-05
2021-09-08,9.697734e-05
2021-09-09,3.8717630000000006e-05
2021-09-10,0.000112604951
2021-09-11,0.000183534271
2021-09-12,0.00016444586
2021-09-13,1.348376e-05
2021-09-14,6.943819e-05
2021-09-15,7.135828e-05
2021-09-17,0.00013376256
2021-09-18,7.780186999999999e-05
2021-09-19,6.114909e-05
2021-09-20,0.00034548231
2021-09-21,3.863061e-05
2021-09-22,4.3918440000000006e-05
2021-09-23,2.425829e-05
2021-09-24,0.00010654648
2021-09-25,7.267556e-05
2021-09-26,6.658615e-05
2021-09-28,5.504732e-05
2021-09-29,9.631249999999999e-06
2021-09-30,3.553627e-05
2021-10-01,0.000116979374
2021-10-02,0.00016863396999999998
2021-10-03,7.837358699999999e-05
2021-10-04,3.754325e-05
2021-10-05,4.358295e-05
2021-10-06,5.2288370000000004e-05
2021-10-07,0.00021004997
2021-10-08,8.94775e-07
2021-10-09,6.889145e-05
2021-10-10,6.80277e-05
2021-10-11,7.729246000000001e-05
2021-10-12,8.518377e-05
2021-10-13,6.620086999999999e-05
2021-10-14,0.0001908045
2021-10-15,0.00044413144
2021-10-16,0.00060035608
2021-10-17,5.3369559999999995e-05
2021-10-18,0.0002210714
2021-10-19,0.00035505730000000003
2021-10-20,7.309809e-05
2021-10-21,0.00039529134
2021-10-22,0.00012484593
2021-10-23,5.4674449999999996e-05
2021-10-24,0.00047664136
2021-10-25,0.0005221390219999999
2021-10-26,9.615085000000001e-05
2021-10-27,0.0002162371
2021-10-28,6.936369e-05
2021-10-29,0.00013135789000000002
2021-10-30,0.00011666246000000001
2021-10-31,0.00016740364
2021-11-01,6.47282e-05
2021-11-02,0.00015882868
2021-11-03,3.7499762e-05
2021-11-04,0.000153615355
2021-11-05,0.000219915672
2021-11-06,0.00020945802
2021-11-07,0.000171336864
2021-11-08,7.670199e-05
2021-11-09,5.217653e-05
2021-11-10,0.00010224671
2021-11-11,8.892442e-05
2021-11-12,3.14973e-05
2021-11-13,0.00017840807
2021-11-14,4.9523309999999995e-05
2021-11-15,5.1008410000000005e-05
2021-11-16,2.128199e-05
2021-11-17,2.962694e-05
2021-11-18,6.367193999999999e-05
2021-11-19,4.42789e-05
2021-11-20,3.654283e-05
2021-11-21,0.00121484291
2021-11-22,7.525428e-05
2021-11-23,3.149107e-05
2021-11-24,0.00010071197
2021-11-25,0.00010560199000000001
2021-11-26,0.00087192042
2021-11-27,0.001135742037
2021-11-28,0.0008038503510000001
